"-------------------------------------------------------------------------------------------"
" Monthly average CO2 concentrations (ppm) derived from daily flask and in situ (continuous) data. "
" La Jolla Pier, California: Latitude 32.9N Longitude 117.3W Elevation 10m                  "
"  In situ data is sporadically used only during a limited time period from 1957 to 1962"
"  Outside this period, the record is entirely flask-based"
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 12-Jun-2020 last updated 26-Jun-2020                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2008A SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1997, 09,   35688, 1997.7068,   358.69,   364.79,     358.49,   364.59,     358.69,   364.79
1997, 10,   35718, 1997.7890,   361.33,   364.01,     362.10,   364.77,     361.33,   364.01
1997, 11,   35749, 1997.8740,   364.46,   364.56,     364.87,   364.97,     364.46,   364.56
1997, 12,   35779, 1997.9562,   366.37,   365.18,     366.37,   365.17,     366.37,   365.18
1998, 01,   35810, 1998.0411,   366.88,   364.70,     367.57,   365.40,     366.88,   364.70
1998, 02,   35841, 1998.1260,   368.21,   365.50,     368.34,   365.63,     368.21,   365.50
1998, 03,   35869, 1998.2027,   368.03,   364.86,     369.02,   365.85,     368.03,   364.86
1998, 04,   35900, 1998.2877,   370.43,   366.41,     370.12,   366.10,     370.43,   366.41
1998, 05,   35930, 1998.3699,   370.26,   366.11,     370.50,   366.35,     370.26,   366.11
1998, 06,   35961, 1998.4548,   366.92,   365.16,     368.36,   366.60,     366.92,   365.16
1998, 07,   35991, 1998.5370,   365.09,   368.15,     363.79,   366.85,     365.09,   368.15
1998, 08,   36022, 1998.6219,   360.58,   367.53,     360.15,   367.10,     360.58,   367.53
1998, 09,   36053, 1998.7068,   361.91,   368.05,     361.19,   367.34,     361.91,   368.05
1998, 10,   36083, 1998.7890,   365.93,   368.63,     364.86,   367.56,     365.93,   368.63
1998, 11,   36114, 1998.8740,   -99.99,   -99.99,     367.67,   367.77,     367.67,   367.77
1998, 12,   36144, 1998.9562,   370.23,   369.02,     369.16,   367.96,     370.23,   369.02
1999, 01,   36175, 1999.0411,   369.37,   367.18,     370.33,   368.14,     369.37,   367.18
1999, 02,   36206, 1999.1260,   371.52,   368.79,     371.03,   368.30,     371.52,   368.79
1999, 03,   36234, 1999.2027,   371.84,   368.64,     371.63,   368.43,     371.84,   368.64
1999, 04,   36265, 1999.2877,   373.39,   369.34,     372.61,   368.56,     373.39,   369.34
1999, 05,   36295, 1999.3699,   373.91,   369.72,     372.86,   368.67,     373.91,   369.72
1999, 06,   36326, 1999.4548,   370.53,   368.76,     370.55,   368.78,     370.53,   368.76
1999, 07,   36356, 1999.5370,   364.81,   367.89,     365.79,   368.87,     364.81,   367.89
1999, 08,   36387, 1999.6219,   363.51,   370.51,     361.95,   368.96,     363.51,   370.51
1999, 09,   36418, 1999.7068,   361.28,   367.47,     362.85,   369.04,     361.28,   367.47
1999, 10,   36448, 1999.7890,   366.10,   368.82,     366.41,   369.12,     366.10,   368.82
1999, 11,   36479, 1999.8740,   368.38,   368.48,     369.11,   369.21,     368.38,   368.48
1999, 12,   36509, 1999.9562,   369.99,   368.77,     370.50,   369.29,     369.99,   368.77
2000, 01,   36540, 2000.0410,   370.14,   367.93,     371.58,   369.37,     370.14,   367.93
2000, 02,   36571, 2000.1257,   372.38,   369.63,     372.21,   369.46,     372.38,   369.63
2000, 03,   36600, 2000.2049,   373.39,   370.15,     372.79,   369.55,     373.39,   370.15
2000, 04,   36631, 2000.2896,   373.93,   369.83,     373.74,   369.64,     373.93,   369.83
2000, 05,   36661, 2000.3716,   374.30,   370.10,     373.93,   369.73,     374.30,   370.10
2000, 06,   36692, 2000.4563,   371.38,   369.67,     371.54,   369.83,     371.38,   369.67
2000, 07,   36722, 2000.5383,   366.02,   369.21,     366.74,   369.93,     366.02,   369.21
2000, 08,   36753, 2000.6230,   362.33,   369.42,     362.96,   370.04,     362.33,   369.42
2000, 09,   36784, 2000.7077,   363.16,   369.38,     363.94,   370.15,     363.16,   369.38
2000, 10,   36814, 2000.7896,   368.17,   370.88,     367.55,   370.27,     368.17,   370.88
2000, 11,   36845, 2000.8743,   370.66,   370.75,     370.30,   370.39,     370.66,   370.75
2000, 12,   36875, 2000.9563,   371.41,   370.19,     371.74,   370.52,     371.41,   370.19
2001, 01,   36906, 2001.0411,   372.33,   370.10,     372.87,   370.64,     372.33,   370.10
2001, 02,   36937, 2001.1260,   373.84,   371.07,     373.55,   370.78,     373.84,   371.07
2001, 03,   36965, 2001.2027,   374.32,   371.07,     374.14,   370.89,     374.32,   371.07
2001, 04,   36996, 2001.2877,   375.80,   371.68,     375.14,   371.03,     375.80,   371.68
2001, 05,   37026, 2001.3699,   376.51,   372.26,     375.40,   371.15,     376.51,   372.26
2001, 06,   37057, 2001.4548,   373.33,   371.53,     373.08,   371.29,     373.33,   371.53
2001, 07,   37087, 2001.5370,   366.78,   369.91,     368.28,   371.42,     366.78,   369.91
2001, 08,   37118, 2001.6219,   364.85,   371.97,     364.44,   371.55,     364.85,   371.97
2001, 09,   37149, 2001.7068,   364.28,   370.57,     365.41,   371.70,     364.28,   370.57
2001, 10,   37179, 2001.7890,   368.37,   371.13,     369.09,   371.85,     368.37,   371.13
2001, 11,   37210, 2001.8740,   372.79,   372.89,     371.90,   372.00,     372.79,   372.89
2001, 12,   37240, 2001.9562,   373.32,   372.09,     373.39,   372.16,     373.32,   372.09
2002, 01,   37271, 2002.0411,   375.02,   372.78,     374.57,   372.33,     375.02,   372.78
2002, 02,   37302, 2002.1260,   375.18,   372.38,     375.30,   372.50,     375.18,   372.38
2002, 03,   37330, 2002.2027,   376.65,   373.37,     375.94,   372.67,     376.65,   373.37
2002, 04,   37361, 2002.2877,   376.24,   372.10,     377.00,   372.85,     376.24,   372.10
2002, 05,   37391, 2002.3699,   377.28,   373.00,     377.32,   373.04,     377.28,   373.00
2002, 06,   37422, 2002.4548,   374.16,   372.34,     375.05,   373.24,     374.16,   372.34
2002, 07,   37452, 2002.5370,   370.66,   373.82,     370.29,   373.44,     370.66,   373.82
2002, 08,   37483, 2002.6219,   364.17,   371.34,     366.49,   373.66,     364.17,   371.34
2002, 09,   37514, 2002.7068,   368.07,   374.41,     367.54,   373.88,     368.07,   374.41
2002, 10,   37544, 2002.7890,   371.36,   374.14,     371.31,   374.10,     371.36,   374.14
2002, 11,   37575, 2002.8740,   373.11,   373.21,     374.22,   374.32,     373.11,   373.21
2002, 12,   37605, 2002.9562,   376.09,   374.85,     375.78,   374.54,     376.09,   374.85
2003, 01,   37636, 2003.0411,   -99.99,   -99.99,     377.03,   374.77,     377.03,   374.77
2003, 02,   37667, 2003.1260,   378.03,   375.21,     377.81,   375.00,     378.03,   375.21
2003, 03,   37695, 2003.2027,   378.28,   374.98,     378.50,   375.20,     378.28,   374.98
2003, 04,   37726, 2003.2877,   380.05,   375.87,     379.59,   375.42,     380.05,   375.87
2003, 05,   37756, 2003.3699,   380.02,   375.70,     379.94,   375.62,     380.02,   375.70
2003, 06,   37787, 2003.4548,   378.34,   376.51,     377.65,   375.83,     378.34,   376.51
2003, 07,   37817, 2003.5370,   373.12,   376.30,     372.84,   376.02,     373.12,   376.30
2003, 08,   37848, 2003.6219,   368.61,   375.83,     368.99,   376.21,     368.61,   375.83
2003, 09,   37879, 2003.7068,   369.06,   375.45,     370.02,   376.40,     369.06,   375.45
2003, 10,   37909, 2003.7890,   374.04,   376.84,     373.78,   376.58,     374.04,   376.84
2003, 11,   37940, 2003.8740,   377.42,   377.53,     376.65,   376.76,     377.42,   377.53
2003, 12,   37970, 2003.9562,   378.80,   377.55,     378.17,   376.92,     378.80,   377.55
2004, 01,   38001, 2004.0410,   380.03,   377.75,     379.36,   377.09,     380.03,   377.75
2004, 02,   38032, 2004.1257,   380.24,   377.41,     380.08,   377.25,     380.24,   377.41
2004, 03,   38061, 2004.2049,   380.96,   377.62,     380.73,   377.39,     380.96,   377.62
2004, 04,   38092, 2004.2896,   381.79,   377.56,     381.77,   377.54,     381.79,   377.56
2004, 05,   38122, 2004.3716,   381.79,   377.47,     382.01,   377.68,     381.79,   377.47
2004, 06,   38153, 2004.4563,   379.57,   377.80,     379.60,   377.83,     379.57,   377.80
2004, 07,   38183, 2004.5383,   376.09,   379.38,     374.69,   377.98,     376.09,   379.38
2004, 08,   38214, 2004.6230,   369.58,   376.88,     370.82,   378.13,     369.58,   376.88
2004, 09,   38245, 2004.7077,   370.42,   376.83,     371.87,   378.28,     370.42,   376.83
2004, 10,   38275, 2004.7896,   375.65,   378.44,     375.63,   378.43,     375.65,   378.44
2004, 11,   38306, 2004.8743,   -99.99,   -99.99,     378.50,   378.60,     378.50,   378.60
2004, 12,   38336, 2004.9563,   380.18,   378.92,     380.02,   378.76,     380.18,   378.92
2005, 01,   38367, 2005.0411,   380.09,   377.80,     381.23,   378.94,     380.09,   377.80
2005, 02,   38398, 2005.1260,   382.26,   379.40,     381.98,   379.12,     382.26,   379.40
2005, 03,   38426, 2005.2027,   382.62,   379.27,     382.64,   379.29,     382.62,   379.27
2005, 04,   38457, 2005.2877,   383.46,   379.22,     383.73,   379.49,     383.46,   379.22
2005, 05,   38487, 2005.3699,   383.85,   379.47,     384.07,   379.69,     383.85,   379.47
2005, 06,   38518, 2005.4548,   382.28,   380.43,     381.75,   379.90,     382.28,   380.43
2005, 07,   38548, 2005.5370,   376.74,   379.97,     376.88,   380.11,     376.74,   379.97
2005, 08,   38579, 2005.6219,   372.13,   379.47,     373.00,   380.33,     372.13,   379.47
2005, 09,   38610, 2005.7068,   373.79,   380.27,     374.07,   380.56,     373.79,   380.27
2005, 10,   38640, 2005.7890,   377.88,   380.72,     377.93,   380.78,     377.88,   380.72
2005, 11,   38671, 2005.8740,   379.45,   379.55,     380.91,   381.01,     379.45,   379.55
2005, 12,   38701, 2005.9562,   382.51,   381.24,     382.51,   381.24,     382.51,   381.24
2006, 01,   38732, 2006.0411,   384.16,   381.85,     383.79,   381.47,     384.16,   381.85
2006, 02,   38763, 2006.1260,   385.31,   382.43,     384.59,   381.71,     385.31,   382.43
2006, 03,   38791, 2006.2027,   385.82,   382.45,     385.28,   381.91,     385.82,   382.45
2006, 04,   38822, 2006.2877,   386.17,   381.90,     386.40,   382.13,     386.17,   381.90
2006, 05,   38852, 2006.3699,   386.64,   382.23,     386.75,   382.34,     386.64,   382.23
2006, 06,   38883, 2006.4548,   384.17,   382.30,     384.42,   382.55,     384.17,   382.30
2006, 07,   38913, 2006.5370,   381.59,   384.85,     379.49,   382.74,     381.59,   384.85
2006, 08,   38944, 2006.6219,   375.94,   383.33,     375.55,   382.94,     375.94,   383.33
2006, 09,   38975, 2006.7068,   376.89,   383.43,     376.59,   383.12,     376.89,   383.43
2006, 10,   39005, 2006.7890,   379.83,   382.70,     380.43,   383.29,     379.83,   382.70
2006, 11,   39036, 2006.8740,   383.12,   383.23,     383.36,   383.47,     383.12,   383.23
2006, 12,   39066, 2006.9562,   -99.99,   -99.99,     384.91,   383.63,     384.91,   383.63
2007, 01,   39097, 2007.0411,   386.20,   383.88,     386.12,   383.79,     386.20,   383.88
2007, 02,   39128, 2007.1260,   386.75,   383.85,     386.85,   383.95,     386.75,   383.85
2007, 03,   39156, 2007.2027,   387.48,   384.08,     387.49,   384.09,     387.48,   384.08
2007, 04,   39187, 2007.2877,   389.08,   384.77,     388.54,   384.24,     389.08,   384.77
2007, 05,   39217, 2007.3699,   388.60,   384.15,     388.83,   384.38,     388.60,   384.15
2007, 06,   39248, 2007.4548,   385.99,   384.11,     386.41,   384.53,     385.99,   384.11
2007, 07,   39278, 2007.5370,   381.13,   384.41,     381.39,   384.67,     381.13,   384.41
2007, 08,   39309, 2007.6219,   378.18,   385.62,     377.36,   384.81,     378.18,   385.62
2007, 09,   39340, 2007.7068,   378.56,   385.14,     378.36,   384.95,     378.56,   385.14
2007, 10,   39370, 2007.7890,   382.03,   384.92,     382.19,   385.08,     382.03,   384.92
2007, 11,   39401, 2007.8740,   -99.99,   -99.99,     385.10,   385.21,     385.10,   385.21
2007, 12,   39431, 2007.9562,   386.09,   384.80,     386.62,   385.33,     386.09,   384.80
2008, 01,   39462, 2008.0410,   388.24,   385.89,     387.81,   385.46,     388.24,   385.89
2008, 02,   39493, 2008.1257,   388.24,   385.32,     388.51,   385.59,     388.24,   385.32
2008, 03,   39522, 2008.2049,   -99.99,   -99.99,     389.15,   385.71,     389.15,   385.71
2008, 04,   39553, 2008.2896,   390.38,   386.03,     390.19,   385.83,     390.38,   386.03
2008, 05,   39583, 2008.3716,   390.13,   385.67,     390.41,   385.95,     390.13,   385.67
2008, 06,   39614, 2008.4563,   388.71,   386.89,     387.90,   386.08,     388.71,   386.89
2008, 07,   39644, 2008.5383,   381.86,   385.25,     382.81,   386.20,     381.86,   385.25
2008, 08,   39675, 2008.6230,   379.25,   386.74,     378.94,   386.42,     379.25,   386.74
2008, 09,   39706, 2008.7077,   -99.99,   -99.99,     380.17,   386.55,     380.17,   386.55
2008, 10,   39736, 2008.7896,   383.25,   386.09,     383.83,   386.68,     383.25,   386.09
2008, 11,   39767, 2008.8743,   386.97,   386.95,     386.83,   386.80,     386.97,   386.95
2008, 12,   39797, 2008.9563,   388.98,   387.55,     388.35,   386.92,     388.98,   387.55
2009, 01,   39828, 2009.0411,   388.59,   386.29,     389.33,   387.03,     388.59,   386.29
2009, 02,   39859, 2009.1260,   390.43,   387.26,     390.30,   387.12,     390.43,   387.26
2009, 03,   39887, 2009.2027,   391.12,   387.46,     390.87,   387.22,     391.12,   387.46
2009, 04,   39918, 2009.2877,   391.57,   387.31,     391.58,   387.32,     391.57,   387.31
2009, 05,   39948, 2009.3699,   391.98,   387.74,     391.67,   387.43,     391.98,   387.74
2009, 06,   39979, 2009.4548,   388.83,   387.27,     389.08,   387.52,     388.83,   387.27
2009, 07,   40009, 2009.5370,   -99.99,   -99.99,     383.95,   387.66,     383.95,   387.66
2009, 08,   40040, 2009.6219,   380.96,   388.43,     380.31,   387.78,     380.96,   388.43
2009, 09,   40071, 2009.7068,   379.18,   385.43,     381.68,   387.93,     379.18,   385.43
2009, 10,   40101, 2009.7890,   383.63,   386.48,     385.23,   388.08,     383.63,   386.48
2009, 11,   40132, 2009.8740,   386.32,   386.48,     388.10,   388.26,     386.32,   386.48
2009, 12,   40162, 2009.9562,   391.04,   389.56,     389.93,   388.45,     391.04,   389.56
2010, 01,   40193, 2010.0411,   390.69,   388.22,     391.13,   388.67,     390.69,   388.22
2010, 02,   40224, 2010.1260,   390.82,   387.52,     392.21,   388.91,     390.82,   387.52
2010, 03,   40252, 2010.2027,   392.33,   388.65,     392.79,   389.12,     392.33,   388.65
2010, 04,   40283, 2010.2877,   394.22,   390.06,     393.51,   389.35,     394.22,   390.06
2010, 05,   40313, 2010.3699,   394.36,   390.20,     393.75,   389.58,     394.36,   390.20
2010, 06,   40344, 2010.4548,   392.50,   390.95,     391.37,   389.82,     392.50,   390.95
2010, 07,   40374, 2010.5370,   384.06,   387.85,     386.24,   390.04,     384.06,   387.85
2010, 08,   40405, 2010.6219,   380.88,   388.37,     382.79,   390.27,     380.88,   388.37
2010, 09,   40436, 2010.7068,   384.45,   390.67,     384.28,   390.50,     384.45,   390.67
2010, 10,   40466, 2010.7890,   388.97,   391.85,     387.83,   390.72,     388.97,   391.85
2010, 11,   40497, 2010.8740,   -99.99,   -99.99,     390.77,   390.93,     390.77,   390.93
2010, 12,   40527, 2010.9562,   392.76,   391.29,     392.61,   391.13,     392.76,   391.29
2011, 01,   40558, 2011.0411,   395.47,   392.98,     393.83,   391.33,     395.47,   392.98
2011, 02,   40589, 2011.1260,   394.66,   391.42,     394.76,   391.52,     394.66,   391.42
2011, 03,   40617, 2011.2027,   395.35,   391.61,     395.41,   391.68,     395.35,   391.61
2011, 04,   40648, 2011.2877,   396.30,   392.14,     396.01,   391.85,     396.30,   392.14
2011, 05,   40678, 2011.3699,   395.99,   391.83,     396.16,   392.00,     395.99,   391.83
2011, 06,   40709, 2011.4548,   394.34,   392.80,     393.70,   392.16,     394.34,   392.80
2011, 07,   40739, 2011.5370,   388.14,   391.91,     388.54,   392.31,     388.14,   391.91
2011, 08,   40770, 2011.6219,   383.05,   390.48,     385.04,   392.48,     383.05,   390.48
2011, 09,   40801, 2011.7068,   -99.99,   -99.99,     386.47,   392.65,     386.47,   392.65
2011, 10,   40831, 2011.7890,   389.23,   392.10,     389.96,   392.83,     389.23,   392.10
2011, 11,   40862, 2011.8740,   393.41,   393.57,     392.86,   393.02,     393.41,   393.57
2011, 12,   40892, 2011.9562,   -99.99,   -99.99,     394.68,   393.22,     394.68,   393.22
2012, 01,   40923, 2012.0410,   395.76,   393.28,     395.91,   393.43,     395.76,   393.28
2012, 02,   40954, 2012.1257,   397.62,   394.41,     396.87,   393.65,     397.62,   394.41
2012, 03,   40983, 2012.2049,   397.11,   393.39,     397.59,   393.87,     397.11,   393.39
2012, 04,   41014, 2012.2896,   397.93,   393.79,     398.26,   394.11,     397.93,   393.79
2012, 05,   41044, 2012.3716,   398.05,   393.94,     398.46,   394.36,     398.05,   393.94
2012, 06,   41075, 2012.4563,   396.64,   395.19,     396.07,   394.62,     396.64,   395.19
2012, 07,   41105, 2012.5383,   391.06,   394.88,     391.04,   394.87,     391.06,   394.88
2012, 08,   41136, 2012.6230,   388.02,   395.41,     387.73,   395.13,     388.02,   395.41
2012, 09,   41167, 2012.7077,   390.22,   396.33,     389.28,   395.38,     390.22,   396.33
2012, 10,   41197, 2012.7896,   392.38,   395.20,     392.80,   395.62,     392.38,   395.20
2012, 11,   41228, 2012.8743,   395.36,   395.51,     395.72,   395.87,     395.36,   395.51
2012, 12,   41258, 2012.9563,   397.57,   396.12,     397.56,   396.10,     397.57,   396.12
2013, 01,   41289, 2013.0411,   399.65,   397.18,     398.80,   396.34,     399.65,   397.18
2013, 02,   41320, 2013.1260,   401.33,   398.13,     399.76,   396.56,     401.33,   398.13
2013, 03,   41348, 2013.2027,   399.33,   395.65,     400.43,   396.75,     399.33,   395.65
2013, 04,   41379, 2013.2877,   401.36,   397.26,     401.06,   396.96,     401.36,   397.26
2013, 05,   41409, 2013.3699,   401.22,   397.12,     401.25,   397.15,     401.22,   397.12
2013, 06,   41440, 2013.4548,   399.55,   398.03,     398.88,   397.36,     399.55,   398.03
2013, 07,   41470, 2013.5370,   392.21,   395.92,     393.85,   397.56,     392.21,   395.92
2013, 08,   41501, 2013.6219,   388.59,   395.92,     390.46,   397.79,     388.59,   395.92
2013, 09,   41532, 2013.7068,   392.17,   398.26,     391.93,   398.02,     392.17,   398.26
2013, 10,   41562, 2013.7890,   395.82,   398.65,     395.42,   398.25,     395.82,   398.65
2013, 11,   41593, 2013.8740,   -99.99,   -99.99,     398.33,   398.49,     398.33,   398.49
2013, 12,   41623, 2013.9562,   400.58,   399.14,     400.15,   398.71,     400.58,   399.14
2014, 01,   41654, 2014.0411,   401.72,   399.27,     401.38,   398.93,     401.72,   399.27
2014, 02,   41685, 2014.1260,   402.04,   398.86,     402.33,   399.15,     402.04,   398.86
2014, 03,   41713, 2014.2027,   403.73,   400.08,     402.99,   399.34,     403.73,   400.08
2014, 04,   41744, 2014.2877,   404.12,   400.05,     403.61,   399.53,     404.12,   400.05
2014, 05,   41774, 2014.3699,   403.56,   399.49,     403.78,   399.71,     403.56,   399.49
2014, 06,   41805, 2014.4548,   400.54,   399.03,     401.41,   399.90,     400.54,   399.03
2014, 07,   41835, 2014.5370,   395.98,   399.67,     396.39,   400.08,     395.98,   399.67
2014, 08,   41866, 2014.6219,   392.74,   400.02,     392.99,   400.27,     392.74,   400.02
2014, 09,   41897, 2014.7068,   394.09,   400.14,     394.40,   400.45,     394.09,   400.14
2014, 10,   41927, 2014.7890,   398.69,   401.49,     397.82,   400.62,     398.69,   401.49
2014, 11,   41958, 2014.8740,   401.48,   401.64,     400.63,   400.79,     401.48,   401.64
2014, 12,   41988, 2014.9562,   402.37,   400.93,     402.37,   400.94,     402.37,   400.93
2015, 01,   42019, 2015.0411,   -99.99,   -99.99,     403.52,   401.09,     403.52,   401.09
2015, 02,   42050, 2015.1260,   406.10,   402.94,     404.38,   401.23,     406.10,   402.94
2015, 03,   42078, 2015.2027,   403.49,   399.86,     404.98,   401.35,     403.49,   399.86
2015, 04,   42109, 2015.2877,   405.61,   401.56,     405.53,   401.48,     405.61,   401.56
2015, 05,   42139, 2015.3699,   404.76,   400.72,     405.66,   401.62,     404.76,   400.72
2015, 06,   42170, 2015.4548,   403.72,   402.43,     403.08,   401.80,     403.72,   402.43
2015, 07,   42200, 2015.5370,   397.22,   401.11,     398.06,   401.96,     397.22,   401.11
2015, 08,   42231, 2015.6219,   397.18,   404.80,     394.53,   402.14,     397.18,   404.80
2015, 09,   42262, 2015.7068,   395.76,   401.81,     396.29,   402.34,     395.76,   401.81
2015, 10,   42292, 2015.7890,   401.30,   403.48,     400.37,   402.55,     401.30,   403.48
2015, 11,   42323, 2015.8740,   402.56,   402.45,     402.90,   402.79,     402.56,   402.45
2015, 12,   42353, 2015.9562,   404.19,   402.99,     404.24,   403.04,     404.19,   402.99
2016, 01,   42384, 2016.0410,   404.99,   402.38,     405.92,   403.31,     404.99,   402.38
2016, 02,   42415, 2016.1257,   -99.99,   -99.99,     407.06,   403.61,     407.06,   403.61
2016, 03,   42444, 2016.2049,   406.50,   402.97,     407.44,   403.91,     406.50,   402.97
2016, 04,   42475, 2016.2896,   408.56,   404.72,     408.10,   404.25,     408.56,   404.72
2016, 05,   42505, 2016.3716,   408.14,   404.34,     408.39,   404.58,     408.14,   404.34
2016, 06,   42536, 2016.4563,   406.59,   405.41,     406.11,   404.93,     406.59,   405.41
2016, 07,   42566, 2016.5383,   400.27,   404.15,     401.39,   405.27,     400.27,   404.15
2016, 08,   42597, 2016.6230,   399.80,   407.25,     398.16,   405.61,     399.80,   407.25
2016, 09,   42628, 2016.7077,   399.45,   405.32,     400.05,   405.93,     399.45,   405.32
2016, 10,   42658, 2016.7896,   405.89,   408.00,     404.11,   406.22,     405.89,   408.00
2016, 11,   42689, 2016.8743,   406.57,   406.46,     406.61,   406.50,     406.57,   406.46
2016, 12,   42719, 2016.9563,   407.57,   406.39,     407.92,   406.75,     407.57,   406.39
2017, 01,   42750, 2017.0411,   408.59,   406.04,     409.55,   407.00,     408.59,   406.04
2017, 02,   42781, 2017.1260,   410.40,   407.03,     410.59,   407.23,     410.40,   407.03
2017, 03,   42809, 2017.2027,   410.84,   407.40,     410.86,   407.42,     410.84,   407.40
2017, 04,   42840, 2017.2877,   413.69,   409.94,     411.36,   407.62,     413.69,   409.94
2017, 05,   42870, 2017.3699,   410.67,   406.93,     411.52,   407.78,     410.67,   406.93
2017, 06,   42901, 2017.4548,   409.41,   408.18,     409.16,   407.93,     409.41,   408.18
2017, 07,   42931, 2017.5370,   405.94,   409.65,     404.34,   408.05,     405.94,   409.65
2017, 08,   42962, 2017.6219,   401.13,   408.39,     400.90,   408.16,     401.13,   408.39
2017, 09,   42993, 2017.7068,   404.41,   410.18,     402.49,   408.25,     404.41,   410.18
2017, 10,   43023, 2017.7890,   404.86,   406.95,     406.26,   408.35,     404.86,   406.95
2017, 11,   43054, 2017.8740,   407.95,   407.85,     408.56,   408.45,     407.95,   407.85
2017, 12,   43084, 2017.9562,   407.45,   406.31,     409.72,   408.58,     407.45,   406.31
2018, 01,   43115, 2018.0411,   410.26,   407.77,     411.23,   408.74,     410.26,   407.77
2018, 02,   43146, 2018.1260,   411.43,   408.14,     412.22,   408.93,     411.43,   408.14
2018, 03,   43174, 2018.2027,   412.90,   409.54,     412.49,   409.13,     412.90,   409.54
2018, 04,   43205, 2018.2877,   413.47,   409.81,     413.02,   409.37,     413.47,   409.81
2018, 05,   43235, 2018.3699,   413.60,   409.96,     413.25,   409.61,     413.60,   409.96
2018, 06,   43266, 2018.4548,   410.19,   409.00,     411.07,   409.88,     410.19,   409.00
2018, 07,   43296, 2018.5370,   406.55,   410.17,     406.53,   410.15,     406.55,   410.17
2018, 08,   43327, 2018.6219,   403.74,   410.82,     403.35,   410.43,     403.74,   410.82
2018, 09,   43358, 2018.7068,   404.58,   410.21,     405.09,   410.71,     404.58,   410.21
2018, 10,   43388, 2018.7890,   407.53,   409.56,     408.95,   410.98,     407.53,   409.56
2018, 11,   43419, 2018.8740,   412.85,   412.75,     411.36,   411.25,     412.85,   412.75
2018, 12,   43449, 2018.9562,   -99.99,   -99.99,     412.62,   411.50,     412.62,   411.50
2019, 01,   43480, 2019.0411,   417.56,   415.13,     414.18,   411.75,     417.56,   415.13
2019, 02,   43511, 2019.1260,   413.56,   410.36,     415.17,   411.97,     413.56,   410.36
2019, 03,   43539, 2019.2027,   416.44,   413.17,     415.44,   412.17,     416.44,   413.17
2019, 04,   43570, 2019.2877,   415.76,   412.20,     415.94,   412.38,     415.76,   412.20
2019, 05,   43600, 2019.3699,   415.03,   411.48,     416.13,   412.58,     415.03,   411.48
2019, 06,   43631, 2019.4548,   414.41,   413.24,     413.96,   412.80,     414.41,   413.24
2019, 07,   43661, 2019.5370,   410.64,   414.17,     409.48,   413.01,     410.64,   414.17
2019, 08,   43692, 2019.6219,   403.80,   410.70,     406.34,   413.25,     403.80,   410.70
2019, 09,   43723, 2019.7068,   -99.99,   -99.99,     408.01,   413.49,     408.01,   413.49
